x z
     0.012346    0.000000
     0.012071    0.000035
     0.011734    0.000083
     0.011273    0.000169
     0.010698    0.000304
     0.010022    0.000471
     0.009259    0.000627
     0.008428    0.000760
     0.007546    0.000885
     0.006634    0.001006
     0.005712    0.001111
     0.004799    0.001169
     0.003918    0.001151
     0.003086    0.001078
     0.002324    0.000986
     0.001648    0.000861
     0.001073    0.000721
     0.000611    0.000553
     0.000274    0.000375
     0.000069    0.000188
     0.000000    0.000000
     0.000069   -0.000164
     0.000274   -0.000326
     0.000611   -0.000457
     0.001073   -0.000577
     0.001648   -0.000676
     0.002324   -0.000758
     0.003086   -0.000830
     0.003918   -0.000865
     0.004799   -0.000870
     0.005712   -0.000832
     0.006634   -0.000734
     0.007546   -0.000592
     0.008428   -0.000448
     0.009259   -0.000328
     0.010022   -0.000224
     0.010698   -0.000131
     0.011273   -0.000066
     0.011734   -0.000031
     0.012071   -0.000013
     0.012346    0.000000
