x z                                             
 Alfa =  25.00000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.22791
   0.99304  0.00085 -0.22970
   0.98139  0.00233 -0.23294
   0.96842  0.00406 -0.23662
   0.95462  0.00607 -0.24060
   0.94040  0.00841 -0.24476
   0.92581  0.01112 -0.24909
   0.91082  0.01419 -0.25361
   0.89539  0.01763 -0.25835
   0.87955  0.02138 -0.26332
   0.86341  0.02537 -0.26851
   0.84723  0.02944 -0.27386
   0.83119  0.03346 -0.27932
   0.81535  0.03730 -0.28489
   0.79961  0.04089 -0.29063
   0.78384  0.04426 -0.29660
   0.76793  0.04743 -0.30285
   0.75181  0.05044 -0.30943
   0.73543  0.05330 -0.31638
   0.71877  0.05604 -0.32372
   0.70185  0.05868 -0.33146
   0.68468  0.06126 -0.33960
   0.66733  0.06380 -0.34809
   0.64986  0.06631 -0.35692
   0.63232  0.06878 -0.36605
   0.61475  0.07121 -0.37543
   0.59716  0.07361 -0.38502
   0.57957  0.07597 -0.39478
   0.56200  0.07830 -0.40466
   0.54450  0.08057 -0.41457
   0.52712  0.08277 -0.42444
   0.50990  0.08488 -0.43421
   0.49289  0.08686 -0.44385
   0.47611  0.08868 -0.45334
   0.45958  0.09032 -0.46260
   0.44329  0.09174 -0.47141
   0.42725  0.09293 -0.47891
   0.41143  0.09386 -0.47980
   0.39579  0.09451 -0.47228
   0.38029  0.09485 -0.53895
   0.36489  0.09490 -0.64441
   0.34951  0.09465 -0.77153
   0.33407  0.09412 -0.90143
   0.31844  0.09331 -1.02583
   0.30249  0.09221 -1.13756
   0.28605  0.09084 -1.24033
   0.26915  0.08925 -1.34193
   0.25199  0.08752 -1.45405
   0.23505  0.08575 -1.59566
   0.21871  0.08393 -1.75939
   0.20300  0.08197 -1.93137
   0.18773  0.07980 -2.09855
   0.17253  0.07731 -2.24656
   0.15713  0.07450 -2.39815
   0.14163  0.07144 -2.57127
   0.12656  0.06829 -2.81745
   0.11252  0.06516 -3.13770
   0.09968  0.06199 -3.48593
   0.08789  0.05873 -3.83372
   0.07692  0.05529 -4.16603
   0.06673  0.05171 -4.49655
   0.05747  0.04812 -4.85289
   0.04930  0.04467 -5.24543
   0.04221  0.04144 -5.72941
   0.03610  0.03842 -6.23829
   0.03080  0.03556 -6.76535
   0.02614  0.03283 -7.34096
   0.02200  0.03020 -7.95407
   0.01830  0.02763 -8.75884
   0.01502  0.02511 -9.59583
   0.01215  0.02262-10.36237
   0.00966  0.02017-11.07208
   0.00753  0.01777-11.65328
   0.00571  0.01543-12.19541
   0.00418  0.01317-12.93803
   0.00292  0.01099-13.66019
   0.00190  0.00890-14.21183
   0.00111  0.00688-14.69553
   0.00053  0.00492-15.10348
   0.00016  0.00301-15.38058
  -0.00000  0.00113-15.07569
   0.00005 -0.00075-14.25895
   0.00032 -0.00262-12.89534
   0.00080 -0.00453-11.29751
   0.00151 -0.00647 -9.68535
   0.00244 -0.00845 -8.18598
   0.00361 -0.01050 -6.81105
   0.00504 -0.01260 -5.58460
   0.00675 -0.01474 -4.53594
   0.00876 -0.01690 -3.53844
   0.01110 -0.01906 -2.68039
   0.01381 -0.02120 -1.91367
   0.01689 -0.02332 -1.26241
   0.02036 -0.02539 -0.71709
   0.02422 -0.02744 -0.29210
   0.02854 -0.02947  0.04237
   0.03343 -0.03151  0.30562
   0.03906 -0.03360  0.51978
   0.04565 -0.03579  0.68737
   0.05342 -0.03817  0.81039
   0.06252 -0.04076  0.89435
   0.07286 -0.04346  0.95174
   0.08412 -0.04612  0.98462
   0.09611 -0.04862  0.99848
   0.10894 -0.05096  0.99860
   0.12277 -0.05318  0.98854
   0.13768 -0.05532  0.97114
   0.15355 -0.05739  0.94868
   0.17006 -0.05937  0.92172
   0.18687 -0.06126  0.89363
   0.20364 -0.06305  0.86293
   0.22017 -0.06471  0.83093
   0.23643 -0.06616  0.79851
   0.25251 -0.06737  0.76564
   0.26859 -0.06834  0.73677
   0.28487 -0.06909  0.70832
   0.30143 -0.06967  0.68058
   0.31826 -0.07010  0.65326
   0.33524 -0.07041  0.62374
   0.35223 -0.07059  0.59485
   0.36910 -0.07062  0.56460
   0.38580 -0.07049  0.53641
   0.40233 -0.07019  0.50754
   0.41870 -0.06970  0.48068
   0.43495 -0.06902  0.45371
   0.45109 -0.06813  0.42938
   0.46717 -0.06701  0.40777
   0.48320 -0.06566  0.38886
   0.49923 -0.06408  0.37316
   0.51530 -0.06227  0.36019
   0.53148 -0.06024  0.34940
   0.54784 -0.05799  0.34253
   0.56446 -0.05551  0.33883
   0.58139 -0.05285  0.33675
   0.59861 -0.05004  0.33609
   0.61602 -0.04714  0.33540
   0.63346 -0.04423  0.33462
   0.65079 -0.04136  0.33214
   0.66797 -0.03858  0.32889
   0.68503 -0.03590  0.32300
   0.70210 -0.03333  0.31276
   0.71927 -0.03084  0.30012
   0.73659 -0.02840  0.28574
   0.75405 -0.02599  0.26973
   0.77159 -0.02361  0.25311
   0.78910 -0.02123  0.23695
   0.80652 -0.01884  0.22236
   0.82377 -0.01643  0.21375
   0.84080 -0.01405  0.20949
   0.85759 -0.01176  0.20418
   0.87413 -0.00964  0.19531
   0.89043 -0.00771  0.18172
   0.90649 -0.00602  0.16225
   0.92231 -0.00457  0.13200
   0.93789 -0.00335  0.09201
   0.95309 -0.00235  0.03721
   0.96766 -0.00153 -0.03627
   0.98110 -0.00086 -0.12405
   0.99297 -0.00031 -0.25384
   1.00000  0.00000 -0.22791
