x z                                             
 Alfa =  25.50000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.24252
   0.99304  0.00085 -0.24425
   0.98139  0.00233 -0.24737
   0.96842  0.00406 -0.25092
   0.95462  0.00607 -0.25475
   0.94040  0.00841 -0.25875
   0.92581  0.01112 -0.26291
   0.91082  0.01419 -0.26727
   0.89539  0.01763 -0.27183
   0.87955  0.02138 -0.27662
   0.86341  0.02537 -0.28161
   0.84723  0.02944 -0.28676
   0.83119  0.03346 -0.29201
   0.81535  0.03730 -0.29738
   0.79961  0.04089 -0.30290
   0.78384  0.04426 -0.30864
   0.76793  0.04743 -0.31465
   0.75181  0.05044 -0.32099
   0.73543  0.05330 -0.32769
   0.71877  0.05604 -0.33477
   0.70185  0.05868 -0.34225
   0.68468  0.06126 -0.35012
   0.66733  0.06380 -0.35839
   0.64986  0.06631 -0.36700
   0.63232  0.06878 -0.37595
   0.61475  0.07121 -0.38521
   0.59716  0.07361 -0.39474
   0.57957  0.07597 -0.40452
   0.56200  0.07830 -0.41449
   0.54450  0.08057 -0.42461
   0.52712  0.08277 -0.43479
   0.50990  0.08488 -0.44494
   0.49289  0.08686 -0.45503
   0.47611  0.08868 -0.46504
   0.45958  0.09032 -0.47495
   0.44329  0.09174 -0.48476
   0.42725  0.09293 -0.49434
   0.41143  0.09386 -0.50321
   0.39579  0.09451 -0.50889
   0.38029  0.09485 -0.49222
   0.36489  0.09490 -0.54093
   0.34951  0.09465 -0.63469
   0.33407  0.09412 -0.75539
   0.31844  0.09331 -0.88506
   0.30249  0.09221 -1.01017
   0.28605  0.09084 -1.12689
   0.26915  0.08925 -1.24260
   0.25199  0.08752 -1.36426
   0.23505  0.08575 -1.51240
   0.21871  0.08393 -1.68140
   0.20300  0.08197 -1.85776
   0.18773  0.07980 -2.02866
   0.17253  0.07731 -2.18310
   0.15713  0.07450 -2.33831
   0.14163  0.07144 -2.51831
   0.12656  0.06829 -2.76628
   0.11252  0.06516 -3.09210
   0.09968  0.06199 -3.43841
   0.08789  0.05873 -3.79352
   0.07692  0.05529 -4.12570
   0.06673  0.05171 -4.46639
   0.05747  0.04812 -4.82053
   0.04930  0.04467 -5.21863
   0.04221  0.04144 -5.71470
   0.03610  0.03842 -6.22530
   0.03080  0.03556 -6.76328
   0.02614  0.03283 -7.32383
   0.02200  0.03020 -7.97755
   0.01830  0.02763 -8.75817
   0.01502  0.02511 -9.59935
   0.01215  0.02262-10.39801
   0.00966  0.02017-11.12414
   0.00753  0.01777-11.74780
   0.00571  0.01543-12.20569
   0.00418  0.01317-13.01444
   0.00292  0.01099-13.76872
   0.00190  0.00890-14.31272
   0.00111  0.00688-14.83005
   0.00053  0.00492-15.22121
   0.00016  0.00301-15.53230
  -0.00000  0.00113-15.22138
   0.00005 -0.00075-14.45193
   0.00032 -0.00262-13.04621
   0.00080 -0.00453-11.44361
   0.00151 -0.00647 -9.79972
   0.00244 -0.00845 -8.29709
   0.00361 -0.01050 -6.93945
   0.00504 -0.01260 -5.71871
   0.00675 -0.01474 -4.61191
   0.00876 -0.01690 -3.65565
   0.01110 -0.01906 -2.75134
   0.01381 -0.02120 -1.98371
   0.01689 -0.02332 -1.30561
   0.02036 -0.02539 -0.76534
   0.02422 -0.02744 -0.33273
   0.02854 -0.02947  0.00813
   0.03343 -0.03151  0.28175
   0.03906 -0.03360  0.49859
   0.04565 -0.03579  0.67219
   0.05342 -0.03817  0.79778
   0.06252 -0.04076  0.88697
   0.07286 -0.04346  0.94659
   0.08412 -0.04612  0.98155
   0.09611 -0.04862  0.99747
   0.10894 -0.05096  0.99918
   0.12277 -0.05318  0.99068
   0.13768 -0.05532  0.97396
   0.15355 -0.05739  0.95248
   0.17006 -0.05937  0.92636
   0.18687 -0.06126  0.89834
   0.20364 -0.06305  0.86830
   0.22017 -0.06471  0.83667
   0.23643 -0.06616  0.80449
   0.25251 -0.06737  0.77238
   0.26859 -0.06834  0.74281
   0.28487 -0.06909  0.71479
   0.30143 -0.06967  0.68697
   0.31826 -0.07010  0.65936
   0.33524 -0.07041  0.62998
   0.35223 -0.07059  0.60048
   0.36910 -0.07062  0.57090
   0.38580 -0.07049  0.54264
   0.40233 -0.07019  0.51256
   0.41870 -0.06970  0.48624
   0.43495 -0.06902  0.45931
   0.45109 -0.06813  0.43416
   0.46717 -0.06701  0.41266
   0.48320 -0.06566  0.39301
   0.49923 -0.06408  0.37725
   0.51530 -0.06227  0.36377
   0.53148 -0.06024  0.35287
   0.54784 -0.05799  0.34547
   0.56446 -0.05551  0.34128
   0.58139 -0.05285  0.33868
   0.59861 -0.05004  0.33799
   0.61602 -0.04714  0.33665
   0.63346 -0.04423  0.33575
   0.65079 -0.04136  0.33270
   0.66797 -0.03858  0.32918
   0.68503 -0.03590  0.32290
   0.70210 -0.03333  0.31227
   0.71927 -0.03084  0.29928
   0.73659 -0.02840  0.28460
   0.75405 -0.02599  0.26812
   0.77159 -0.02361  0.25094
   0.78910 -0.02123  0.23442
   0.80652 -0.01884  0.21941
   0.82377 -0.01643  0.21028
   0.84080 -0.01405  0.20562
   0.85759 -0.01176  0.19983
   0.87413 -0.00964  0.19054
   0.89043 -0.00771  0.17638
   0.90649 -0.00602  0.15631
   0.92231 -0.00457  0.12535
   0.93789 -0.00335  0.08444
   0.95309 -0.00235  0.02852
   0.96766 -0.00153 -0.04652
   0.98110 -0.00086 -0.13668
   0.99297 -0.00031 -0.27453
   1.00000  0.00000 -0.24252
