NACA 0020
     1.000000    0.002100
     0.991626    0.004048
     0.977931    0.007191
     0.962828    0.010598
     0.946334    0.014248
     0.928543    0.018106
     0.909615    0.022122
     0.889750    0.026243
     0.869152    0.030417
     0.848005    0.034600
     0.826462    0.038756
     0.804642    0.042859
     0.782635    0.046891
     0.760506    0.050837
     0.738306    0.054686
     0.716070    0.058430
     0.693828    0.062061
     0.671603    0.065575
     0.649417    0.068962
     0.627286    0.072219
     0.605228    0.075337
     0.583259    0.078309
     0.561395    0.081129
     0.539651    0.083787
     0.518045    0.086277
     0.496593    0.088590
     0.475313    0.090716
     0.454224    0.092648
     0.433345    0.094375
     0.412699    0.095888
     0.392311    0.097179
     0.372206    0.098239
     0.352415    0.099059
     0.332971    0.099634
     0.313911    0.099956
     0.295278    0.100021
     0.277115    0.099828
     0.259473    0.099377
     0.242404    0.098674
     0.225958    0.097724
     0.210185    0.096542
     0.195131    0.095143
     0.180831    0.093545
     0.167310    0.091771
     0.154580    0.089845
     0.142641    0.087789
     0.131479    0.085627
     0.121068    0.083380
     0.111375    0.081067
     0.102361    0.078702
     0.093983    0.076300
     0.086196    0.073871
     0.078957    0.071422
     0.072223    0.068960
     0.065954    0.066489
     0.060114    0.064010
     0.054669    0.061526
     0.049589    0.059037
     0.044846    0.056542
     0.040416    0.054040
     0.036279    0.051530
     0.032415    0.049010
     0.028809    0.046479
     0.025448    0.043933
     0.022319    0.041372
     0.019415    0.038792
     0.016727    0.036194
     0.014249    0.033575
     0.011978    0.030934
     0.009910    0.028273
     0.008043    0.025591
     0.006377    0.022892
     0.004911    0.020179
     0.003642    0.017455
     0.002571    0.014728
     0.001693    0.012003
     0.001006    0.009289
     0.000503    0.006595
     0.000177    0.003928
     0.000019    0.001298
     0.000019   -0.001297
     0.000177   -0.003928
     0.000503   -0.006595
     0.001006   -0.009289
     0.001693   -0.012003
     0.002571   -0.014727
     0.003642   -0.017455
     0.004911   -0.020178
     0.006377   -0.022892
     0.008043   -0.025591
     0.009910   -0.028273
     0.011977   -0.030934
     0.014249   -0.033575
     0.016726   -0.036194
     0.019415   -0.038792
     0.022319   -0.041371
     0.025448   -0.043933
     0.028809   -0.046478
     0.032415   -0.049010
     0.036279   -0.051530
     0.040416   -0.054040
     0.044846   -0.056541
     0.049589   -0.059037
     0.054669   -0.061526
     0.060114   -0.064010
     0.065954   -0.066489
     0.072223   -0.068960
     0.078957   -0.071422
     0.086196   -0.073871
     0.093983   -0.076300
     0.102361   -0.078702
     0.111375   -0.081067
     0.121068   -0.083380
     0.131479   -0.085627
     0.142641   -0.087789
     0.154580   -0.089845
     0.167309   -0.091771
     0.180830   -0.093545
     0.195131   -0.095143
     0.210185   -0.096542
     0.225958   -0.097724
     0.242404   -0.098674
     0.259473   -0.099377
     0.277115   -0.099828
     0.295277   -0.100021
     0.313911   -0.099956
     0.332971   -0.099634
     0.352415   -0.099059
     0.372206   -0.098239
     0.392311   -0.097179
     0.412700   -0.095888
     0.433345   -0.094375
     0.454224   -0.092648
     0.475313   -0.090716
     0.496593   -0.088590
     0.518045   -0.086277
     0.539651   -0.083787
     0.561394   -0.081129
     0.583259   -0.078309
     0.605228   -0.075337
     0.627286   -0.072219
     0.649416   -0.068962
     0.671603   -0.065575
     0.693828   -0.062061
     0.716070   -0.058430
     0.738306   -0.054686
     0.760506   -0.050837
     0.782635   -0.046891
     0.804642   -0.042859
     0.826462   -0.038756
     0.848004   -0.034600
     0.869152   -0.030417
     0.889750   -0.026243
     0.909615   -0.022122
     0.928542   -0.018106
     0.946333   -0.014248
     0.962828   -0.010598
     0.977931   -0.007191
     0.991625   -0.004048
     1.000000   -0.002100
