NACA 4520                                       
 Alfa =  28.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00210  0.68578
   0.99201  0.00523  0.48418
   0.97906  0.01021  0.37207
   0.96493  0.01554  0.27279
   0.94965  0.02117  0.18382
   0.93333  0.02703  0.09826
   0.91611  0.03305  0.01397
   0.89815  0.03915 -0.06944
   0.87959  0.04526 -0.15249
   0.86058  0.05132 -0.23529
   0.84122  0.05729 -0.31848
   0.82162  0.06313 -0.40167
   0.80183  0.06881 -0.48606
   0.78190  0.07431 -0.57030
   0.76189  0.07962 -0.65672
   0.74181  0.08473 -0.74333
   0.72169  0.08963 -0.83229
   0.70155  0.09431 -0.92211
   0.68141  0.09877 -1.01466
   0.66128  0.10300 -1.10880
   0.64117  0.10700 -1.20579
   0.62109  0.11076 -1.30485
   0.60106  0.11428 -1.40723
   0.58109  0.11754 -1.51255
   0.56120  0.12055 -1.62135
   0.54138  0.12331 -1.73341
   0.52166  0.12580 -1.84957
   0.50205  0.12802 -1.96945
   0.48256  0.12996 -2.09412
   0.46321  0.13163 -2.22305
   0.44400  0.13302 -2.35670
   0.42496  0.13411 -2.49580
   0.40610  0.13492 -2.64013
   0.38744  0.13543 -2.79009
   0.36900  0.13564 -2.94594
   0.35079  0.13555 -3.10837
   0.33284  0.13517 -3.27725
   0.31518  0.13448 -3.45311
   0.29784  0.13349 -3.63584
   0.28083  0.13220 -3.82656
   0.26421  0.13063 -4.02545
   0.24800  0.12877 -4.23187
   0.23224  0.12665 -4.44722
   0.21697  0.12427 -4.67142
   0.20224  0.12165 -4.90409
   0.18809  0.11882 -5.14586
   0.17454  0.11581 -5.39794
   0.16164  0.11263 -5.65772
   0.14940  0.10932 -5.92804
   0.13784  0.10591 -6.20683
   0.12697  0.10242 -6.49507
   0.11677  0.09888 -6.79415
   0.10723  0.09532 -7.10101
   0.09833  0.09176 -7.41902
   0.09005  0.08821 -7.74606
   0.08234  0.08468 -8.08503
   0.07517  0.08119 -8.43232
   0.06852  0.07773 -8.79444
   0.06233  0.07432 -9.16596
   0.05659  0.07096 -9.55049
   0.05125  0.06765 -9.94753
   0.04629  0.06439-10.35981
   0.04168  0.06116-10.78464
   0.03740  0.05799-11.22329
   0.03342  0.05485-11.67723
   0.02972  0.05175-12.14438
   0.02629  0.04869-12.62444
   0.02311  0.04565-13.11570
   0.02017  0.04264-13.61893
   0.01745  0.03966-14.12745
   0.01495  0.03670-14.63680
   0.01266  0.03376-15.14512
   0.01058  0.03084-15.63984
   0.00869  0.02793-16.12151
   0.00699  0.02504-16.56454
   0.00549  0.02217-16.96869
   0.00417  0.01931-17.31138
   0.00304  0.01647-17.58235
   0.00209  0.01365-17.76263
   0.00133  0.01086-17.84175
   0.00074  0.00810-17.81310
   0.00033  0.00538-17.66722
   0.00008  0.00269-17.41744
   0.00000  0.00006-17.07230
   0.00008 -0.00255-16.69154
   0.00032 -0.00521-16.20156
   0.00074 -0.00788-15.58769
   0.00136 -0.01057-14.82837
   0.00218 -0.01325-13.94221
   0.00322 -0.01592-12.94152
   0.00446 -0.01856-11.85948
   0.00593 -0.02116-10.72881
   0.00761 -0.02371 -9.59214
   0.00951 -0.02621 -8.47435
   0.01162 -0.02865 -7.41037
   0.01394 -0.03103 -6.41443
   0.01647 -0.03334 -5.49915
   0.01921 -0.03559 -4.66643
   0.02216 -0.03777 -3.92419
   0.02533 -0.03989 -3.25760
   0.02873 -0.04195 -2.67172
   0.03235 -0.04396 -2.15311
   0.03621 -0.04590 -1.69799
   0.04033 -0.04780 -1.29987
   0.04471 -0.04964 -0.95166
   0.04939 -0.05142 -0.64686
   0.05438 -0.05316 -0.38244
   0.05971 -0.05485 -0.15233
   0.06541 -0.05648  0.04738
   0.07151 -0.05806  0.22004
   0.07805 -0.05959  0.36897
   0.08509 -0.06105  0.49637
   0.09266 -0.06245  0.60490
   0.10082 -0.06377  0.69657
   0.10963 -0.06501  0.77307
   0.11915 -0.06615  0.83611
   0.12945 -0.06718  0.88674
   0.14058 -0.06808  0.92653
   0.15261 -0.06883  0.95648
   0.16558 -0.06942  0.97780
   0.17952 -0.06982  0.99142
   0.19445 -0.07001  0.99846
   0.21036 -0.06998  0.99988
   0.22722 -0.06971  0.99666
   0.24500 -0.06920  0.98968
   0.26361 -0.06845  0.97979
   0.28301 -0.06745  0.96773
   0.30311 -0.06623  0.95411
   0.32384 -0.06478  0.93946
   0.34514 -0.06314  0.92420
   0.36694 -0.06131  0.90855
   0.38920 -0.05932  0.89294
   0.41185 -0.05719  0.87734
   0.43487 -0.05493  0.86194
   0.45819 -0.05258  0.84693
   0.48180 -0.05014  0.83217
   0.50563 -0.04764  0.81771
   0.52964 -0.04510  0.80370
   0.55376 -0.04254  0.78997
   0.57791 -0.03998  0.77660
   0.60204 -0.03744  0.76367
   0.62611 -0.03493  0.75093
   0.65011 -0.03246  0.73835
   0.67404 -0.03004  0.72614
   0.69789 -0.02767  0.71403
   0.72167 -0.02536  0.70196
   0.74538 -0.02311  0.69001
   0.76898 -0.02091  0.67817
   0.79246 -0.01879  0.66632
   0.81577 -0.01673  0.65461
   0.83881 -0.01475  0.64300
   0.86147 -0.01285  0.63185
   0.88355 -0.01105  0.62101
   0.90485 -0.00934  0.61148
   0.92508 -0.00776  0.60270
   0.94400 -0.00630  0.59652
   0.96141 -0.00498  0.59343
   0.97721 -0.00379  0.59607
   0.99139 -0.00274  0.61308
   1.00000 -0.00210  0.68578
