NACA 4520                                       
 Alfa =  25.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00210  0.66553
   0.99201  0.00523  0.45686
   0.97906  0.01021  0.34252
   0.96493  0.01554  0.24235
   0.94965  0.02117  0.15322
   0.93333  0.02703  0.06806
   0.91611  0.03305 -0.01537
   0.89815  0.03915 -0.09752
   0.87959  0.04526 -0.17890
   0.86058  0.05132 -0.25973
   0.84122  0.05729 -0.34057
   0.82162  0.06313 -0.42113
   0.80183  0.06881 -0.50253
   0.78190  0.07431 -0.58352
   0.76189  0.07962 -0.66631
   0.74181  0.08473 -0.74903
   0.72169  0.08963 -0.83371
   0.70155  0.09431 -0.91895
   0.68141  0.09877 -1.00652
   0.66128  0.10300 -1.09531
   0.64117  0.10700 -1.18654
   0.62109  0.11076 -1.27945
   0.60106  0.11428 -1.37518
   0.58109  0.11754 -1.47340
   0.56120  0.12055 -1.57456
   0.54138  0.12331 -1.67841
   0.52166  0.12580 -1.78581
   0.50205  0.12802 -1.89627
   0.48256  0.12996 -2.01084
   0.46321  0.13163 -2.12889
   0.44400  0.13302 -2.25092
   0.42496  0.13411 -2.37751
   0.40610  0.13492 -2.50842
   0.38744  0.13543 -2.64396
   0.36900  0.13564 -2.78434
   0.35079  0.13555 -2.93014
   0.33284  0.13517 -3.08115
   0.31518  0.13448 -3.23779
   0.29784  0.13349 -3.39991
   0.28083  0.13220 -3.56847
   0.26421  0.13063 -3.74354
   0.24800  0.12877 -3.92444
   0.23224  0.12665 -4.11241
   0.21697  0.12427 -4.30728
   0.20224  0.12165 -4.50861
   0.18809  0.11882 -4.71694
   0.17454  0.11581 -4.93334
   0.16164  0.11263 -5.15527
   0.14940  0.10932 -5.38539
   0.13784  0.10591 -5.62168
   0.12697  0.10242 -5.86508
   0.11677  0.09888 -6.11680
   0.10723  0.09532 -6.37397
   0.09833  0.09176 -6.63965
   0.09005  0.08821 -6.91184
   0.08234  0.08468 -7.19316
   0.07517  0.08119 -7.48014
   0.06852  0.07773 -7.77878
   0.06233  0.07432 -8.08381
   0.05659  0.07096 -8.39854
   0.05125  0.06765 -8.72232
   0.04629  0.06439 -9.05744
   0.04168  0.06116 -9.40142
   0.03740  0.05799 -9.75494
   0.03342  0.05485-10.11940
   0.02972  0.05175-10.49255
   0.02629  0.04869-10.87422
   0.02311  0.04565-11.26204
   0.02017  0.04264-11.65725
   0.01745  0.03966-12.05333
   0.01495  0.03670-12.44615
   0.01266  0.03376-12.83425
   0.01058  0.03084-13.20659
   0.00869  0.02793-13.56370
   0.00699  0.02504-13.88329
   0.00549  0.02217-14.16588
   0.00417  0.01931-14.39259
   0.00304  0.01647-14.55526
   0.00209  0.01365-14.63821
   0.00133  0.01086-14.63466
   0.00074  0.00810-14.53946
   0.00033  0.00538-14.34649
   0.00008  0.00269-14.06779
   0.00000  0.00006-13.71183
   0.00008 -0.00255-13.32738
   0.00032 -0.00521-12.85316
   0.00074 -0.00788-12.28001
   0.00136 -0.01057-11.59210
   0.00218 -0.01325-10.80761
   0.00322 -0.01592 -9.93835
   0.00446 -0.01856 -9.01314
   0.00593 -0.02116 -8.05958
   0.00761 -0.02371 -7.11226
   0.00951 -0.02621 -6.19085
   0.01162 -0.02865 -5.32256
   0.01394 -0.03103 -4.51761
   0.01647 -0.03334 -3.78465
   0.01921 -0.03559 -3.12359
   0.02216 -0.03777 -2.54003
   0.02533 -0.03989 -2.02035
   0.02873 -0.04195 -1.56811
   0.03235 -0.04396 -1.17155
   0.03621 -0.04590 -0.82704
   0.04033 -0.04780 -0.52893
   0.04471 -0.04964 -0.27124
   0.04939 -0.05142 -0.04841
   0.05438 -0.05316  0.14219
   0.05971 -0.05485  0.30554
   0.06541 -0.05648  0.44489
   0.07151 -0.05806  0.56300
   0.07805 -0.05959  0.66258
   0.08509 -0.06105  0.74546
   0.09266 -0.06245  0.81377
   0.10082 -0.06377  0.86917
   0.10963 -0.06501  0.91302
   0.11915 -0.06615  0.94670
   0.12945 -0.06718  0.97114
   0.14058 -0.06808  0.98756
   0.15261 -0.06883  0.99687
   0.16558 -0.06942  0.99999
   0.17952 -0.06982  0.99781
   0.19445 -0.07001  0.99119
   0.21036 -0.06998  0.98094
   0.22722 -0.06971  0.96791
   0.24500 -0.06920  0.95274
   0.26361 -0.06845  0.93613
   0.28301 -0.06745  0.91862
   0.30311 -0.06623  0.90067
   0.32384 -0.06478  0.88265
   0.34514 -0.06314  0.86480
   0.36694 -0.06131  0.84723
   0.38920 -0.05932  0.83028
   0.41185 -0.05719  0.81379
   0.43487 -0.05493  0.79789
   0.45819 -0.05258  0.78272
   0.48180 -0.05014  0.76802
   0.50563 -0.04764  0.75384
   0.52964 -0.04510  0.74028
   0.55376 -0.04254  0.72714
   0.57791 -0.03998  0.71446
   0.60204 -0.03744  0.70233
   0.62611 -0.03493  0.69044
   0.65011 -0.03246  0.67876
   0.67404 -0.03004  0.66752
   0.69789 -0.02767  0.65643
   0.72167 -0.02536  0.64541
   0.74538 -0.02311  0.63457
   0.76898 -0.02091  0.62391
   0.79246 -0.01879  0.61329
   0.81577 -0.01673  0.60289
   0.83881 -0.01475  0.59270
   0.86147 -0.01285  0.58307
   0.88355 -0.01105  0.57389
   0.90485 -0.00934  0.56619
   0.92508 -0.00776  0.55946
   0.94400 -0.00630  0.55558
   0.96141 -0.00498  0.55515
   0.97721 -0.00379  0.56116
   0.99139 -0.00274  0.58259
   1.00000 -0.00210  0.66553
