  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 24012                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    19.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  16.250   1.8705   0.01576   0.01153  -0.0094   0.0053   1.0000
  16.375   1.8785   0.01598   0.01177  -0.0087   0.0052   1.0000
  16.500   1.8850   0.01622   0.01201  -0.0076   0.0051   1.0000
  16.625   1.8908   0.01647   0.01227  -0.0065   0.0050   1.0000
  16.750   1.8965   0.01675   0.01255  -0.0054   0.0049   1.0000
  16.875   1.9026   0.01702   0.01283  -0.0044   0.0048   1.0000
  17.000   1.9081   0.01733   0.01314  -0.0033   0.0047   1.0000
  17.125   1.9141   0.01763   0.01345  -0.0024   0.0045   1.0000
  17.250   1.9196   0.01796   0.01379  -0.0015   0.0044   1.0000
  17.375   1.9254   0.01829   0.01413  -0.0006   0.0043   1.0000
  17.500   1.9309   0.01864   0.01449   0.0003   0.0042   1.0000
  17.625   1.9365   0.01901   0.01487   0.0011   0.0041   1.0000
  17.750   1.9419   0.01938   0.01525   0.0019   0.0041   1.0000
  17.875   1.9476   0.01977   0.01565   0.0026   0.0041   1.0000
  18.000   1.9529   0.02019   0.01608   0.0033   0.0041   1.0000
  18.125   1.9581   0.02062   0.01653   0.0040   0.0041   1.0000
  18.250   1.9629   0.02109   0.01701   0.0047   0.0041   1.0000
  18.375   1.9676   0.02159   0.01752   0.0054   0.0041   1.0000
  18.500   1.9724   0.02210   0.01805   0.0060   0.0041   1.0000
  18.625   1.9764   0.02268   0.01864   0.0066   0.0041   1.0000
  18.750   1.9803   0.02327   0.01925   0.0071   0.0040   1.0000
  18.875   1.9841   0.02390   0.01989   0.0077   0.0040   1.0000
  19.000   1.9874   0.02460   0.02060   0.0082   0.0040   1.0000
  19.125   1.9906   0.02533   0.02135   0.0086   0.0040   1.0000
  19.250   1.9934   0.02611   0.02215   0.0090   0.0039   1.0000
  19.375   1.9957   0.02694   0.02299   0.0094   0.0039   1.0000
  19.500   1.9975   0.02785   0.02393   0.0097   0.0039   1.0000
  19.625   1.9985   0.02887   0.02496   0.0099   0.0038   1.0000
  19.750   1.9995   0.02993   0.02604   0.0101   0.0038   1.0000
  19.875   1.9997   0.03109   0.02722   0.0103   0.0037   1.0000
  20.000   1.9999   0.03227   0.02843   0.0104   0.0037   1.0000
  20.125   1.9981   0.03366   0.02985   0.0104   0.0036   1.0000
  20.250   1.9968   0.03507   0.03128   0.0103   0.0036   1.0000
  20.375   1.9954   0.03652   0.03275   0.0102   0.0036   1.0000
  20.500   1.9925   0.03817   0.03444   0.0100   0.0035   1.0000
  20.625   1.9886   0.03997   0.03627   0.0097   0.0034   1.0000
  20.750   1.9848   0.04177   0.03810   0.0093   0.0034   1.0000
  20.875   1.9789   0.04386   0.04022   0.0089   0.0034   1.0000
  21.000   1.9732   0.04597   0.04237   0.0083   0.0033   1.0000
  21.125   1.9662   0.04829   0.04472   0.0077   0.0033   1.0000
  21.250   1.9593   0.05063   0.04710   0.0070   0.0032   1.0000
  21.375   1.9506   0.05319   0.04970   0.0062   0.0032   1.0000
  21.500   1.9413   0.05584   0.05240   0.0054   0.0032   1.0000
  21.625   1.9305   0.05873   0.05533   0.0045   0.0031   1.0000
  21.750   1.9182   0.06187   0.05852   0.0034   0.0031   1.0000
  21.875   1.9054   0.06511   0.06181   0.0023   0.0031   1.0000
  22.000   1.8903   0.06865   0.06540   0.0010   0.0031   1.0000
  22.125   1.8740   0.07239   0.06919  -0.0004   0.0031   1.0000
  22.250   1.8579   0.07615   0.07301  -0.0018   0.0031   1.0000
  22.375   1.8399   0.08022   0.07714  -0.0033   0.0031   1.0000
  22.500   1.8219   0.08428   0.08125  -0.0049   0.0031   1.0000
  22.625   1.8030   0.08847   0.08550  -0.0066   0.0031   1.0000
  22.750   1.7898   0.09189   0.08896  -0.0079   0.0031   1.0000
  22.875   1.7717   0.09611   0.09324  -0.0097   0.0031   1.0000
  23.000   1.7517   0.10065   0.09783  -0.0117   0.0031   1.0000
  23.125   1.7303   0.10534   0.10259  -0.0137   0.0031   1.0000
  23.250   1.7203   0.10837   0.10565  -0.0150   0.0031   1.0000
  23.375   1.6999   0.11308   0.11042  -0.0172   0.0031   1.0000
  23.500   1.6816   0.11754   0.11493  -0.0194   0.0031   1.0000
  23.625   1.6722   0.12059   0.11802  -0.0209   0.0031   1.0000
  23.750   1.6535   0.12510   0.12258  -0.0231   0.0031   1.0000
  23.875   1.6448   0.12806   0.12557  -0.0246   0.0031   1.0000
  24.000   1.6375   0.13082   0.12836  -0.0260   0.0030   1.0000
  24.125   1.6190   0.13551   0.13311  -0.0286   0.0030   1.0000
  24.250   1.6138   0.13798   0.13560  -0.0299   0.0030   1.0000
  24.375   1.5954   0.14277   0.14045  -0.0327   0.0030   1.0000
  24.500   1.5911   0.14514   0.14283  -0.0340   0.0030   1.0000
  24.625   1.5860   0.14762   0.14534  -0.0355   0.0030   1.0000
  24.750   1.5686   0.15226   0.15004  -0.0383   0.0029   1.0000
  24.875   1.5641   0.15469   0.15248  -0.0398   0.0029   1.0000
  25.000   1.5606   0.15696   0.15478  -0.0412   0.0029   1.0000
  25.125   1.5446   0.16157   0.15944  -0.0442   0.0029   1.0000
  25.250   1.5422   0.16369   0.16157  -0.0456   0.0029   1.0000
  25.375   1.5398   0.16582   0.16372  -0.0470   0.0029   1.0000
  25.500   1.5241   0.17051   0.16846  -0.0502   0.0029   1.0000
  25.625   1.5225   0.17254   0.17051  -0.0516   0.0029   1.0000
  25.750   1.5208   0.17458   0.17257  -0.0531   0.0029   1.0000
  25.875   1.5184   0.17676   0.17477  -0.0546   0.0029   1.0000
  26.000   1.5040   0.18132   0.17938  -0.0578   0.0029   1.0000
  26.125   1.5027   0.18326   0.18134  -0.0593   0.0029   1.0000
  26.250   1.5013   0.18524   0.18333  -0.0608   0.0029   1.0000
  26.375   1.4990   0.18740   0.18551  -0.0624   0.0029   1.0000
  26.500   1.4851   0.19198   0.19014  -0.0658   0.0029   1.0000
  26.625   1.4844   0.19387   0.19205  -0.0673   0.0029   1.0000
  26.750   1.4836   0.19579   0.19398  -0.0688   0.0029   1.0000
  26.875   1.4823   0.19783   0.19604  -0.0705   0.0029   1.0000
  27.000   1.4684   0.20259   0.20085  -0.0741   0.0028   1.0000
  27.125   1.4680   0.20445   0.20273  -0.0756   0.0028   1.0000
  27.250   1.4680   0.20623   0.20452  -0.0771   0.0028   1.0000
  27.375   1.4672   0.20820   0.20650  -0.0787   0.0028   1.0000
  27.500   1.4528   0.21326   0.21161  -0.0827   0.0028   1.0000
  27.625   1.4529   0.21503   0.21340  -0.0842   0.0028   1.0000
  27.750   1.4533   0.21677   0.21515  -0.0857   0.0028   1.0000
  27.875   1.4531   0.21861   0.21701  -0.0873   0.0028   1.0000
  28.000   1.4515   0.22083   0.21924  -0.0892   0.0028   1.0000
  28.125   1.4385   0.22571   0.22417  -0.0931   0.0028   1.0000
  28.250   1.4391   0.22739   0.22587  -0.0947   0.0028   1.0000
  28.375   1.4395   0.22914   0.22763  -0.0963   0.0028   1.0000
  28.500   1.4387   0.23119   0.22969  -0.0981   0.0027   1.0000
  28.750   1.4254   0.23816   0.23673  -0.1039   0.0027   1.0000
  28.875   1.4260   0.23986   0.23843  -0.1055   0.0027   1.0000
  29.000   1.4259   0.24170   0.24029  -0.1073   0.0027   1.0000
  29.125   1.4244   0.24389   0.24250  -0.1093   0.0027   1.0000
  29.250   1.4116   0.24894   0.24760  -0.1134   0.0027   1.0000
  29.375   1.4119   0.25072   0.24939  -0.1151   0.0026   1.0000
  29.500   1.4121   0.25253   0.25121  -0.1168   0.0026   1.0000
  29.625   1.4113   0.25458   0.25327  -0.1188   0.0025   1.0000
  29.875   1.3977   0.26203   0.26079  -0.1251   0.0025   1.0000
  30.000   1.3985   0.26371   0.26248  -0.1267   0.0025   1.0000
