NACA 24012                                      
 Alfa =   4.00000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.22430
   0.99384  0.00229  0.20515
   0.98305  0.00407  0.16812
   0.97039  0.00614  0.13138
   0.95615  0.00843  0.09636
   0.94082  0.01087  0.06420
   0.92486  0.01337  0.03489
   0.90856  0.01587  0.00828
   0.89209  0.01837 -0.01618
   0.87554  0.02084 -0.03861
   0.85895  0.02328 -0.05969
   0.84232  0.02568 -0.07971
   0.82569  0.02805 -0.09895
   0.80904  0.03038 -0.11708
   0.79238  0.03268 -0.13508
   0.77572  0.03494 -0.15240
   0.75905  0.03716 -0.16944
   0.74238  0.03935 -0.18626
   0.72571  0.04150 -0.20301
   0.70904  0.04361 -0.21945
   0.69237  0.04568 -0.23629
   0.67570  0.04772 -0.25276
   0.65904  0.04971 -0.26951
   0.64237  0.05166 -0.28639
   0.62572  0.05357 -0.30341
   0.60907  0.05544 -0.32061
   0.59243  0.05726 -0.33823
   0.57580  0.05903 -0.35620
   0.55918  0.06075 -0.37425
   0.54258  0.06241 -0.39289
   0.52598  0.06403 -0.41188
   0.50941  0.06558 -0.43165
   0.49285  0.06708 -0.45150
   0.47632  0.06851 -0.47244
   0.45980  0.06988 -0.49357
   0.44331  0.07118 -0.51586
   0.42684  0.07240 -0.53867
   0.41041  0.07355 -0.56245
   0.39401  0.07461 -0.58723
   0.37764  0.07559 -0.61328
   0.36131  0.07648 -0.64063
   0.34503  0.07727 -0.66915
   0.32881  0.07796 -0.70000
   0.31266  0.07854 -0.73313
   0.29660  0.07901 -0.76907
   0.28069  0.07935 -0.81108
   0.26498  0.07956 -0.85818
   0.24951  0.07959 -0.90673
   0.23431  0.07943 -0.95617
   0.21936  0.07905 -1.00395
   0.20469  0.07843 -1.04898
   0.19029  0.07755 -1.09052
   0.17617  0.07639 -1.16189
   0.16235  0.07495 -1.19613
   0.14884  0.07320 -1.23074
   0.13566  0.07115 -1.26061
   0.12286  0.06879 -1.28530
   0.11046  0.06612 -1.30241
   0.09855  0.06315 -1.31245
   0.08719  0.05993 -1.31333
   0.07649  0.05649 -1.30756
   0.06655  0.05289 -1.29143
   0.05746  0.04922 -1.27085
   0.04929  0.04556 -1.24284
   0.04204  0.04198 -1.20957
   0.03569  0.03853 -1.17303
   0.03017  0.03524 -1.13066
   0.02538  0.03213 -1.08558
   0.02123  0.02919 -1.04133
   0.01763  0.02641 -0.98366
   0.01450  0.02377 -0.93121
   0.01179  0.02127 -0.86577
   0.00943  0.01887 -0.79365
   0.00739  0.01656 -0.71107
   0.00564  0.01433 -0.62185
   0.00414  0.01217 -0.50950
   0.00288  0.01006 -0.38687
   0.00186  0.00801 -0.23186
   0.00106  0.00600 -0.07025
   0.00049  0.00404  0.11473
   0.00014  0.00212  0.31341
   0.00000  0.00028  0.50126
   0.00008 -0.00154  0.68045
   0.00039 -0.00339  0.83710
   0.00098 -0.00524  0.94645
   0.00185 -0.00706  0.99692
   0.00302 -0.00881  0.98794
   0.00448 -0.01047  0.93563
   0.00623 -0.01204  0.85877
   0.00824 -0.01352  0.77719
   0.01054 -0.01491  0.69626
   0.01313 -0.01623  0.62173
   0.01604 -0.01749  0.55632
   0.01932 -0.01870  0.50048
   0.02302 -0.01987  0.45174
   0.02724 -0.02101  0.40979
   0.03207 -0.02213  0.37443
   0.03767 -0.02324  0.34425
   0.04422 -0.02435  0.31840
   0.05194 -0.02546  0.29589
   0.06105 -0.02658  0.27685
   0.07173 -0.02771  0.25982
   0.08403 -0.02884  0.24490
   0.09781 -0.02995  0.23031
   0.11276 -0.03105  0.21663
   0.12853 -0.03214  0.20208
   0.14480 -0.03320  0.18659
   0.16135 -0.03425  0.17111
   0.17803 -0.03528  0.15452
   0.19474 -0.03627  0.13715
   0.21141 -0.03723  0.11956
   0.22801 -0.03813  0.10201
   0.24452 -0.03897  0.08458
   0.26092 -0.03973  0.06735
   0.27723 -0.04038  0.05186
   0.29346 -0.04093  0.03857
   0.30966 -0.04135  0.02890
   0.32588 -0.04167  0.02116
   0.34214 -0.04187  0.01498
   0.35845 -0.04198  0.01042
   0.37480 -0.04199  0.00581
   0.39118 -0.04191  0.00341
   0.40761 -0.04174  0.00066
   0.42408 -0.04150 -0.00088
   0.44057 -0.04117 -0.00223
   0.45710 -0.04078 -0.00284
   0.47366 -0.04031 -0.00313
   0.49024 -0.03978 -0.00298
   0.50684 -0.03919 -0.00278
   0.52347 -0.03853 -0.00172
   0.54012 -0.03782 -0.00104
   0.55678 -0.03705  0.00025
   0.57346 -0.03624  0.00190
   0.59016 -0.03537  0.00332
   0.60686 -0.03445  0.00542
   0.62358 -0.03349  0.00733
   0.64031 -0.03248  0.00968
   0.65704 -0.03143  0.01203
   0.67379 -0.03033  0.01455
   0.69054 -0.02920  0.01727
   0.70729 -0.02802  0.01973
   0.72404 -0.02681  0.02154
   0.74080 -0.02556  0.02447
   0.75756 -0.02427  0.03986
   0.77432 -0.02294  0.04268
   0.79107 -0.02157  0.04470
   0.80782 -0.02017  0.04829
   0.82456 -0.01873  0.05256
   0.84130 -0.01726  0.05795
   0.85802 -0.01575  0.06451
   0.87472 -0.01420  0.07146
   0.89137 -0.01261  0.08009
   0.90794 -0.01100  0.08981
   0.92435 -0.00936  0.10135
   0.94041 -0.00772  0.11542
   0.95584 -0.00610  0.13148
   0.97018 -0.00456  0.15251
   0.98293 -0.00317  0.17708
   0.99380 -0.00196  0.21338
   1.00000 -0.00126  0.22430
