NACA 24012                                      
 Alfa =  21.50000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.14445
   0.99384  0.00229 -0.14669
   0.98305  0.00407 -0.15066
   0.97039  0.00614 -0.15539
   0.95615  0.00843 -0.16082
   0.94082  0.01087 -0.16681
   0.92486  0.01337 -0.17320
   0.90856  0.01587 -0.17992
   0.89209  0.01837 -0.18691
   0.87554  0.02084 -0.19415
   0.85895  0.02328 -0.20164
   0.84232  0.02568 -0.20938
   0.82569  0.02805 -0.21737
   0.80904  0.03038 -0.22564
   0.79238  0.03268 -0.23419
   0.77572  0.03494 -0.24302
   0.75905  0.03716 -0.25216
   0.74238  0.03935 -0.26161
   0.72571  0.04150 -0.27138
   0.70904  0.04361 -0.28147
   0.69237  0.04568 -0.29188
   0.67570  0.04772 -0.30260
   0.65904  0.04971 -0.31363
   0.64237  0.05166 -0.32496
   0.62572  0.05357 -0.33655
   0.60907  0.05544 -0.34838
   0.59243  0.05726 -0.36038
   0.57580  0.05903 -0.37248
   0.55918  0.06075 -0.38453
   0.54258  0.06241 -0.39616
   0.52598  0.06403 -0.40643
   0.50941  0.06558 -0.41169
   0.49285  0.06708 -0.40798
   0.47632  0.06851 -0.43909
   0.45980  0.06988 -0.48525
   0.44331  0.07118 -0.54430
   0.42684  0.07240 -0.61390
   0.41041  0.07355 -0.69161
   0.39401  0.07461 -0.77545
   0.37764  0.07559 -0.86420
   0.36131  0.07648 -0.95714
   0.34503  0.07727 -1.05419
   0.32881  0.07796 -1.15632
   0.31266  0.07854 -1.26418
   0.29660  0.07901 -1.37975
   0.28069  0.07935 -1.50588
   0.26498  0.07956 -1.64357
   0.24951  0.07959 -1.79205
   0.23431  0.07943 -1.94984
   0.21936  0.07905 -2.11736
   0.20469  0.07843 -2.29412
   0.19029  0.07755 -2.47987
   0.17617  0.07639 -2.67453
   0.16235  0.07495 -2.87873
   0.14884  0.07320 -3.09215
   0.13566  0.07115 -3.31548
   0.12286  0.06879 -3.54979
   0.11046  0.06612 -3.79439
   0.09855  0.06315 -4.05368
   0.08719  0.05993 -4.32592
   0.07649  0.05649 -4.61655
   0.06655  0.05289 -4.92374
   0.05746  0.04922 -5.25106
   0.04929  0.04556 -5.60059
   0.04204  0.04198 -5.97050
   0.03569  0.03853 -6.36515
   0.03017  0.03524 -6.78265
   0.02538  0.03213 -7.23113
   0.02123  0.02919 -7.70559
   0.01763  0.02641 -8.21345
   0.01450  0.02377 -8.75813
   0.01179  0.02127 -9.33782
   0.00943  0.01887 -9.95658
   0.00739  0.01656-10.60219
   0.00564  0.01433-11.26291
   0.00414  0.01217-11.94656
   0.00288  0.01006-13.05555
   0.00186  0.00801-13.57470
   0.00106  0.00600-14.13942
   0.00049  0.00404-14.56819
   0.00014  0.00212-14.76528
   0.00000  0.00028-14.63132
   0.00008 -0.00154-14.22006
   0.00039 -0.00339-13.34494
   0.00098 -0.00524-11.94567
   0.00185 -0.00706-10.13064
   0.00302 -0.00881 -8.14522
   0.00448 -0.01047 -6.24338
   0.00623 -0.01204 -4.61911
   0.00824 -0.01352 -3.27700
   0.01054 -0.01491 -2.22225
   0.01313 -0.01623 -1.40559
   0.01604 -0.01749 -0.77674
   0.01932 -0.01870 -0.29916
   0.02302 -0.01987  0.06950
   0.02724 -0.02101  0.34795
   0.03207 -0.02213  0.55926
   0.03767 -0.02324  0.71689
   0.04422 -0.02435  0.83151
   0.05194 -0.02546  0.91167
   0.06105 -0.02658  0.96263
   0.07173 -0.02771  0.99057
   0.08403 -0.02884  0.99989
   0.09781 -0.02995  0.99555
   0.11276 -0.03105  0.98195
   0.12853 -0.03214  0.96263
   0.14480 -0.03320  0.93989
   0.16135 -0.03425  0.91534
   0.17803 -0.03528  0.88992
   0.19474 -0.03627  0.86386
   0.21141 -0.03723  0.83759
   0.22801 -0.03813  0.81158
   0.24452 -0.03897  0.78537
   0.26092 -0.03973  0.75938
   0.27723 -0.04038  0.73416
   0.29346 -0.04093  0.70965
   0.30966 -0.04135  0.68637
   0.32588 -0.04167  0.66416
   0.34214 -0.04187  0.64285
   0.35845 -0.04198  0.62256
   0.37480 -0.04199  0.60225
   0.39118 -0.04191  0.58345
   0.40761 -0.04174  0.56466
   0.42408 -0.04150  0.54694
   0.44057 -0.04117  0.52929
   0.45710 -0.04078  0.51236
   0.47366 -0.04031  0.49624
   0.49024 -0.03978  0.47999
   0.50684 -0.03919  0.46420
   0.52347 -0.03853  0.44931
   0.54012 -0.03782  0.43402
   0.55678 -0.03705  0.41956
   0.57346 -0.03624  0.40487
   0.59016 -0.03537  0.39059
   0.60686 -0.03445  0.37672
   0.62358 -0.03349  0.36261
   0.64031 -0.03248  0.34895
   0.65704 -0.03143  0.33503
   0.67379 -0.03033  0.32128
   0.69054 -0.02920  0.30779
   0.70729 -0.02802  0.29382
   0.72404 -0.02681  0.28005
   0.74080 -0.02556  0.26643
   0.75756 -0.02427  0.25166
   0.77432 -0.02294  0.23787
   0.79107 -0.02157  0.22292
   0.80782 -0.02017  0.20846
   0.82456 -0.01873  0.19263
   0.84130 -0.01726  0.17731
   0.85802 -0.01575  0.16056
   0.87472 -0.01420  0.14329
   0.89137 -0.01261  0.12530
   0.90794 -0.01100  0.10600
   0.92435 -0.00936  0.08497
   0.94041 -0.00772  0.06283
   0.95584 -0.00610  0.03691
   0.97018 -0.00456  0.01118
   0.98293 -0.00317 -0.02031
   0.99380 -0.00196 -0.04210
   1.00000 -0.00126 -0.14445
