NACA 24012                                      
 Alfa =  20.25000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.07074
   0.99384  0.00229 -0.07302
   0.98305  0.00407 -0.07704
   0.97039  0.00614 -0.08180
   0.95615  0.00843 -0.08722
   0.94082  0.01087 -0.09315
   0.92486  0.01337 -0.09943
   0.90856  0.01587 -0.10596
   0.89209  0.01837 -0.11266
   0.87554  0.02084 -0.11952
   0.85895  0.02328 -0.12650
   0.84232  0.02568 -0.13360
   0.82569  0.02805 -0.14079
   0.80904  0.03038 -0.14807
   0.79238  0.03268 -0.15539
   0.77572  0.03494 -0.16273
   0.75905  0.03716 -0.17001
   0.74238  0.03935 -0.17711
   0.72571  0.04150 -0.18376
   0.70904  0.04361 -0.18933
   0.69237  0.04568 -0.19189
   0.67570  0.04772 -0.18583
   0.65904  0.04971 -0.19725
   0.64237  0.05166 -0.21945
   0.62572  0.05357 -0.24844
   0.60907  0.05544 -0.28356
   0.59243  0.05726 -0.32401
   0.57580  0.05903 -0.36897
   0.55918  0.06075 -0.41754
   0.54258  0.06241 -0.46916
   0.52598  0.06403 -0.52322
   0.50941  0.06558 -0.57942
   0.49285  0.06708 -0.63737
   0.47632  0.06851 -0.69719
   0.45980  0.06988 -0.75901
   0.44331  0.07118 -0.82273
   0.42684  0.07240 -0.88885
   0.41041  0.07355 -0.95763
   0.39401  0.07461 -1.02940
   0.37764  0.07559 -1.10499
   0.36131  0.07648 -1.18468
   0.34503  0.07727 -1.26923
   0.32881  0.07796 -1.35961
   0.31266  0.07854 -1.45709
   0.29660  0.07901 -1.56328
   0.28069  0.07935 -1.68173
   0.26498  0.07956 -1.81245
   0.24951  0.07959 -1.95477
   0.23431  0.07943 -2.10627
   0.21936  0.07905 -2.26798
   0.20469  0.07843 -2.43883
   0.19029  0.07755 -2.61871
   0.17617  0.07639 -2.80665
   0.16235  0.07495 -3.00501
   0.14884  0.07320 -3.21101
   0.13566  0.07115 -3.42695
   0.12286  0.06879 -3.65294
   0.11046  0.06612 -3.89018
   0.09855  0.06315 -4.13890
   0.08719  0.05993 -4.40183
   0.07649  0.05649 -4.68143
   0.06655  0.05289 -4.97646
   0.05746  0.04922 -5.29167
   0.04929  0.04556 -5.62770
   0.04204  0.04198 -5.98369
   0.03569  0.03853 -6.36367
   0.03017  0.03524 -6.76738
   0.02538  0.03213 -7.19703
   0.02123  0.02919 -7.65297
   0.01763  0.02641 -8.14460
   0.01450  0.02377 -8.66625
   0.01179  0.02127 -9.22598
   0.00943  0.01887 -9.81282
   0.00739  0.01656-10.42475
   0.00564  0.01433-11.06521
   0.00414  0.01217-11.79558
   0.00288  0.01006-12.74704
   0.00186  0.00801-13.27086
   0.00106  0.00600-13.79216
   0.00049  0.00404-14.19657
   0.00014  0.00212-14.34316
   0.00000  0.00028-14.19964
   0.00008 -0.00154-13.75467
   0.00039 -0.00339-12.87366
   0.00098 -0.00524-11.48629
   0.00185 -0.00706 -9.70309
   0.00302 -0.00881 -7.76477
   0.00448 -0.01047 -5.93035
   0.00623 -0.01204 -4.34423
   0.00824 -0.01352 -3.05415
   0.01054 -0.01491 -2.04074
   0.01313 -0.01623 -1.25886
   0.01604 -0.01749 -0.65858
   0.01932 -0.01870 -0.20432
   0.02302 -0.01987  0.14459
   0.02724 -0.02101  0.40575
   0.03207 -0.02213  0.60444
   0.03767 -0.02324  0.74971
   0.04422 -0.02435  0.85565
   0.05194 -0.02546  0.92730
   0.06105 -0.02658  0.97204
   0.07173 -0.02771  0.99461
   0.08403 -0.02884  0.99987
   0.09781 -0.02995  0.99243
   0.11276 -0.03105  0.97653
   0.12853 -0.03214  0.95557
   0.14480 -0.03320  0.93167
   0.16135 -0.03425  0.90620
   0.17803 -0.03528  0.88031
   0.19474 -0.03627  0.85380
   0.21141 -0.03723  0.82740
   0.22801 -0.03813  0.80119
   0.24452 -0.03897  0.77501
   0.26092 -0.03973  0.74913
   0.27723 -0.04038  0.72417
   0.29346 -0.04093  0.69973
   0.30966 -0.04135  0.67708
   0.32588 -0.04167  0.65514
   0.34214 -0.04187  0.63448
   0.35845 -0.04198  0.61457
   0.37480 -0.04199  0.59506
   0.39118 -0.04191  0.57673
   0.40761 -0.04174  0.55875
   0.42408 -0.04150  0.54160
   0.44057 -0.04117  0.52491
   0.45710 -0.04078  0.50856
   0.47366 -0.04031  0.49334
   0.49024 -0.03978  0.47790
   0.50684 -0.03919  0.46304
   0.52347 -0.03853  0.44894
   0.54012 -0.03782  0.43465
   0.55678 -0.03705  0.42115
   0.57346 -0.03624  0.40742
   0.59016 -0.03537  0.39419
   0.60686 -0.03445  0.38136
   0.62358 -0.03349  0.36837
   0.64031 -0.03248  0.35582
   0.65704 -0.03143  0.34310
   0.67379 -0.03033  0.33058
   0.69054 -0.02920  0.31836
   0.70729 -0.02802  0.30578
   0.72404 -0.02681  0.29334
   0.74080 -0.02556  0.28127
   0.75756 -0.02427  0.26800
   0.77432 -0.02294  0.25587
   0.79107 -0.02157  0.24265
   0.80782 -0.02017  0.23002
   0.82456 -0.01873  0.21617
   0.84130 -0.01726  0.20291
   0.85802 -0.01575  0.18848
   0.87472 -0.01420  0.17364
   0.89137 -0.01261  0.15835
   0.90794 -0.01100  0.14195
   0.92435 -0.00936  0.12422
   0.94041 -0.00772  0.10568
   0.95584 -0.00610  0.08382
   0.97018 -0.00456  0.06245
   0.98293 -0.00317  0.03605
   0.99380 -0.00196  0.01835
   1.00000 -0.00126 -0.07074
