  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 24012                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    19.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -5.500  -0.4747   0.00635   0.00166  -0.0149   0.4516   0.0141
  -5.000  -0.4178   0.00624   0.00150  -0.0149   0.4173   0.0157
  -4.500  -0.3604   0.00616   0.00137  -0.0150   0.3902   0.0164
  -4.000  -0.3032   0.00607   0.00124  -0.0151   0.3604   0.0190
  -3.500  -0.2455   0.00600   0.00114  -0.0153   0.3412   0.0212
  -3.000  -0.1879   0.00594   0.00105  -0.0154   0.3203   0.0231
  -2.500  -0.1301   0.00587   0.00097  -0.0156   0.3066   0.0270
  -2.000  -0.0722   0.00580   0.00090  -0.0159   0.2935   0.0318
  -1.500  -0.0142   0.00575   0.00085  -0.0161   0.2803   0.0375
  -1.000   0.0438   0.00571   0.00081  -0.0164   0.2707   0.0443
  -0.500   0.1020   0.00565   0.00078  -0.0166   0.2627   0.0567
   0.000   0.1599   0.00563   0.00076  -0.0169   0.2495   0.0713
   0.500   0.2179   0.00557   0.00076  -0.0172   0.2438   0.0957
   1.000   0.2757   0.00553   0.00077  -0.0175   0.2333   0.1338
   1.500   0.3329   0.00540   0.00079  -0.0177   0.2243   0.2210
   2.000   0.3888   0.00499   0.00079  -0.0178   0.2169   0.4146
   2.500   0.4458   0.00490   0.00085  -0.0181   0.2047   0.4974
   3.000   0.5030   0.00483   0.00091  -0.0184   0.1981   0.5709
   3.500   0.5595   0.00467   0.00098  -0.0185   0.1892   0.6879
   4.000   0.6166   0.00472   0.00109  -0.0188   0.1761   0.7376
   4.500   0.6739   0.00484   0.00121  -0.0191   0.1659   0.7638
   5.000   0.7309   0.00499   0.00134  -0.0194   0.1532   0.7901
   5.500   0.7875   0.00516   0.00151  -0.0196   0.1386   0.8193
   6.000   0.8438   0.00536   0.00169  -0.0198   0.1224   0.8463
   7.000   0.9543   0.00592   0.00218  -0.0199   0.0882   0.8992
   8.000   1.0626   0.00663   0.00279  -0.0196   0.0571   0.9425
   8.500   1.1154   0.00703   0.00315  -0.0192   0.0449   0.9616
   9.000   1.1676   0.00742   0.00350  -0.0188   0.0352   0.9764
   9.500   1.2195   0.00783   0.00386  -0.0182   0.0286   0.9878
  10.000   1.2726   0.00830   0.00427  -0.0181   0.0224   0.9948
