pane                                            
 Alfa = -22.00000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00020  0.31228
   0.99795  0.00039  0.35184
   0.99200  0.00109  0.36388
   0.98231  0.00234  0.37576
   0.96892  0.00426  0.38940
   0.95201  0.00701  0.39931
   0.93169  0.01071  0.41038
   0.90822  0.01554  0.41657
   0.88218  0.02162  0.41648
   0.85390  0.02911  0.40705
   0.82415  0.03800  0.37862
   0.79373  0.04786  0.33430
   0.76334  0.05806  0.23771
   0.73355  0.06753  0.16451
   0.70381  0.07512  0.13679
   0.67272  0.08089  0.17961
   0.64030  0.08539  0.23011
   0.60675  0.08895  0.27835
   0.57224  0.09162  0.32963
   0.53709  0.09345  0.38241
   0.50158  0.09450  0.43541
   0.46586  0.09477  0.49148
   0.43009  0.09438  0.54572
   0.39450  0.09331  0.60163
   0.35943  0.09160  0.65733
   0.32495  0.08925  0.71489
   0.29134  0.08634  0.77092
   0.25879  0.08290  0.82581
   0.22749  0.07895  0.87868
   0.19759  0.07457  0.92660
   0.16929  0.06983  0.96640
   0.14267  0.06481  0.99319
   0.11792  0.05962  0.99873
   0.09513  0.05419  0.96805
   0.07444  0.04852  0.87325
   0.05604  0.04262  0.66374
   0.04004  0.03657  0.24639
   0.02652  0.03046 -0.60089
   0.01561  0.02424 -2.43497
   0.00752  0.01776 -6.55468
   0.00240  0.01068-13.57710
   0.00021  0.00328-20.58717
   0.00000  0.00000-27.32629
   0.00022 -0.00211-32.39997
   0.00228 -0.00692-39.67797
   0.00742 -0.01079-27.48385
   0.01594 -0.01445-20.45257
   0.02787 -0.01803-17.11089
   0.04298 -0.02148-15.02240
   0.06095 -0.02482-13.67087
   0.08165 -0.02803-12.70508
   0.10491 -0.03108-11.98406
   0.13056 -0.03393-11.41562
   0.15846 -0.03656-10.95283
   0.18839 -0.03896-10.57745
   0.22017 -0.04111-10.26340
   0.25356 -0.04297 -9.99206
   0.28831 -0.04453 -9.75820
   0.32415 -0.04578 -9.55568
   0.36089 -0.04668 -9.38082
   0.39836 -0.04717 -9.21467
   0.43634 -0.04722 -9.06119
   0.47450 -0.04682 -8.92488
   0.51266 -0.04601 -8.79808
   0.55059 -0.04475 -8.69797
   0.58796 -0.04292 -8.55630
   0.62451 -0.04047 -8.48005
   0.65994 -0.03722 -8.33461
   0.69413 -0.03288 -8.25799
   0.72715 -0.02620 -7.83621
   0.76214 -0.01803 -7.30985
   0.79751 -0.01174 -7.14418
   0.83156 -0.00702 -7.03463
   0.86360 -0.00364 -6.92888
   0.89285 -0.00153 -6.76488
   0.91906 -0.00043 -6.80477
   0.94172  0.00004 -6.76838
   0.96070  0.00018 -6.75554
   0.97600  0.00018 -6.73475
   0.98761  0.00012 -6.67406
   0.99551 -0.00002 -6.62659
   1.00001 -0.00020 -6.61734
