pane                                            
 Alfa = -13.00000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00020  0.25768
   0.99795  0.00039  0.28806
   0.99200  0.00109  0.29325
   0.98231  0.00234  0.29579
   0.96892  0.00426  0.30123
   0.95201  0.00701  0.30212
   0.93169  0.01071  0.30391
   0.90822  0.01554  0.29987
   0.88218  0.02162  0.28768
   0.85390  0.02911  0.26329
   0.82415  0.03800  0.21298
   0.79373  0.04786  0.13889
   0.76334  0.05806 -0.00549
   0.73355  0.06753 -0.13196
   0.70381  0.07512 -0.19406
   0.67272  0.08089 -0.16722
   0.64030  0.08539 -0.12801
   0.60675  0.08895 -0.09267
   0.57224  0.09162 -0.05217
   0.53709  0.09345 -0.00937
   0.50158  0.09450  0.03418
   0.46586  0.09477  0.08339
   0.43009  0.09438  0.12992
   0.39450  0.09331  0.18032
   0.35943  0.09160  0.23202
   0.32495  0.08925  0.28977
   0.29134  0.08634  0.34786
   0.25879  0.08290  0.40934
   0.22749  0.07895  0.47646
   0.19759  0.07457  0.54603
   0.16929  0.06983  0.61929
   0.14267  0.06481  0.69467
   0.11792  0.05962  0.76969
   0.09513  0.05419  0.84696
   0.07444  0.04852  0.92101
   0.05604  0.04262  0.98032
   0.04004  0.03657  0.99815
   0.02652  0.03046  0.91388
   0.01561  0.02424  0.55959
   0.00752  0.01776 -0.55441
   0.00240  0.01068 -3.08039
   0.00021  0.00328 -6.46448
   0.00000  0.00000 -9.55856
   0.00022 -0.00211-12.05817
   0.00228 -0.00692-16.73254
   0.00742 -0.01079-14.58456
   0.01594 -0.01445-12.96167
   0.02787 -0.01803-12.23684
   0.04298 -0.02148-11.72723
   0.06095 -0.02482-11.39378
   0.08165 -0.02803-11.15000
   0.10491 -0.03108-10.96586
   0.13056 -0.03393-10.81829
   0.15846 -0.03656-10.69586
   0.18839 -0.03896-10.59579
   0.22017 -0.04111-10.51180
   0.25356 -0.04297-10.43819
   0.28831 -0.04453-10.37441
   0.32415 -0.04578-10.31926
   0.36089 -0.04668-10.27254
   0.39836 -0.04717-10.22685
   0.43634 -0.04722-10.18351
   0.47450 -0.04682-10.14067
   0.51266 -0.04601-10.10403
   0.55059 -0.04475-10.07607
   0.58796 -0.04292-10.04392
   0.62451 -0.04047-10.01866
   0.65994 -0.03722 -9.98431
   0.69413 -0.03288 -9.97298
   0.72715 -0.02620 -9.77859
   0.76214 -0.01803 -9.53466
   0.79751 -0.01174 -9.45109
   0.83156 -0.00702 -9.40315
   0.86360 -0.00364 -9.34882
   0.89285 -0.00153 -9.33617
   0.91906 -0.00043 -9.32606
   0.94172  0.00004 -9.31524
   0.96070  0.00018 -9.30887
   0.97600  0.00018 -9.29681
   0.98761  0.00012 -9.27434
   0.99551 -0.00002 -9.25033
   1.00001 -0.00020 -9.26737
