pane                                            
 Alfa = -21.50000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00020  0.30923
   0.99795  0.00039  0.34812
   0.99200  0.00109  0.35968
   0.98231  0.00234  0.37107
   0.96892  0.00426  0.38424
   0.95201  0.00701  0.39360
   0.93169  0.01071  0.40417
   0.90822  0.01554  0.40981
   0.88218  0.02162  0.40911
   0.85390  0.02911  0.39888
   0.82415  0.03800  0.36930
   0.79373  0.04786  0.32349
   0.76334  0.05806  0.22393
   0.73355  0.06753  0.14849
   0.70381  0.07512  0.11890
   0.67272  0.08089  0.16100
   0.64030  0.08539  0.21117
   0.60675  0.08895  0.25890
   0.57224  0.09162  0.30988
   0.53709  0.09345  0.36250
   0.50158  0.09450  0.41524
   0.46586  0.09477  0.47135
   0.43009  0.09438  0.52565
   0.39450  0.09331  0.58168
   0.35943  0.09160  0.63779
   0.32495  0.08925  0.69598
   0.29134  0.08634  0.75282
   0.25879  0.08290  0.80899
   0.22749  0.07895  0.86360
   0.19759  0.07457  0.91388
   0.16929  0.06983  0.95699
   0.14267  0.06481  0.98822
   0.11792  0.05962  0.99995
   0.09513  0.05419  0.97829
   0.07444  0.04852  0.89686
   0.05604  0.04262  0.70803
   0.04004  0.03657  0.32248
   0.02652  0.03046 -0.47024
   0.01561  0.02424 -2.20018
   0.00752  0.01776 -6.11693
   0.00240  0.01068-12.85485
   0.00021  0.00328-19.65294
   0.00000  0.00000-26.17617
   0.00022 -0.00211-31.13420
   0.00228 -0.00692-38.36643
   0.00742 -0.01079-26.99780
   0.01594 -0.01445-20.51909
   0.02787 -0.01803-17.39346
   0.04298 -0.02148-15.42636
   0.06095 -0.02482-14.14080
   0.08165 -0.02803-13.22350
   0.10491 -0.03108-12.53708
   0.13056 -0.03393-11.99491
   0.15846 -0.03656-11.55236
   0.18839 -0.03896-11.19294
   0.22017 -0.04111-10.89218
   0.25356 -0.04297-10.63189
   0.28831 -0.04453-10.40667
   0.32415 -0.04578-10.21243
   0.36089 -0.04668-10.04411
   0.39836 -0.04717 -9.88396
   0.43634 -0.04722 -9.73557
   0.47450 -0.04682 -9.59571
   0.51266 -0.04601 -9.47905
   0.55059 -0.04475 -9.38703
   0.58796 -0.04292 -9.26303
   0.62451 -0.04047 -9.16168
   0.65994 -0.03722 -9.04187
   0.69413 -0.03288 -8.97142
   0.72715 -0.02620 -8.53709
   0.76214 -0.01803 -7.98168
   0.79751 -0.01174 -7.83074
   0.83156 -0.00702 -7.74951
   0.86360 -0.00364 -7.64516
   0.89285 -0.00153 -7.61444
   0.91906 -0.00043 -7.57503
   0.94172  0.00004 -7.51929
   0.96070  0.00018 -7.47598
   0.97600  0.00018 -7.45408
   0.98761  0.00012 -7.39757
   0.99551 -0.00002 -7.35211
   1.00001 -0.00020 -7.34675
