pane                                            
 Alfa = -19.00000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00020  0.29083
   0.99795  0.00039  0.32753
   0.99200  0.00109  0.33706
   0.98231  0.00234  0.34601
   0.96892  0.00426  0.35694
   0.95201  0.00701  0.36407
   0.93169  0.01071  0.37227
   0.90822  0.01554  0.37522
   0.88218  0.02162  0.37133
   0.85390  0.02911  0.35717
   0.82415  0.03800  0.32172
   0.79373  0.04786  0.26801
   0.76334  0.05806  0.15367
   0.73355  0.06753  0.06612
   0.70381  0.07512  0.02672
   0.67272  0.08089  0.06519
   0.64030  0.08539  0.11297
   0.60675  0.08895  0.15811
   0.57224  0.09162  0.20701
   0.53709  0.09345  0.25791
   0.50158  0.09450  0.30927
   0.46586  0.09477  0.36470
   0.43009  0.09438  0.41831
   0.39450  0.09331  0.47450
   0.35943  0.09160  0.53129
   0.32495  0.08925  0.59163
   0.29134  0.08634  0.65153
   0.25879  0.08290  0.71227
   0.22749  0.07895  0.77418
   0.19759  0.07457  0.83446
   0.16929  0.06983  0.89154
   0.14267  0.06481  0.94212
   0.11792  0.05962  0.98116
   0.09513  0.05419  0.99985
   0.07444  0.04852  0.97947
   0.05604  0.04262  0.88465
   0.04004  0.03657  0.64789
   0.02652  0.03046  0.11213
   0.01561  0.02424 -1.12786
   0.00752  0.01776 -4.06861
   0.00240  0.01068 -9.39271
   0.00021  0.00328-15.10563
   0.00000  0.00000-20.49676
   0.00022 -0.00211-24.62972
   0.00228 -0.00692-30.90738
   0.00742 -0.01079-21.87886
   0.01594 -0.01445-16.63858
   0.02787 -0.01803-14.12881
   0.04298 -0.02148-12.53941
   0.06095 -0.02482-11.50359
   0.08165 -0.02803-10.76431
   0.10491 -0.03108-10.21048
   0.13056 -0.03393 -9.77353
   0.15846 -0.03656 -9.41675
   0.18839 -0.03896 -9.12675
   0.22017 -0.04111 -8.88439
   0.25356 -0.04297 -8.67452
   0.28831 -0.04453 -8.49349
   0.32415 -0.04578 -8.33694
   0.36089 -0.04668 -8.20246
   0.39836 -0.04717 -8.07443
   0.43634 -0.04722 -7.95551
   0.47450 -0.04682 -7.84089
   0.51266 -0.04601 -7.74318
   0.55059 -0.04475 -7.66052
   0.58796 -0.04292 -7.57697
   0.62451 -0.04047 -7.48309
   0.65994 -0.03722 -7.38616
   0.69413 -0.03288 -7.33282
   0.72715 -0.02620 -6.93807
   0.76214 -0.01803 -6.49459
   0.79751 -0.01174 -6.35312
   0.83156 -0.00702 -6.21845
   0.86360 -0.00364 -6.13971
   0.89285 -0.00153 -6.08912
   0.91906 -0.00043 -6.07543
   0.94172  0.00004 -6.06624
   0.96070  0.00018 -6.05425
   0.97600  0.00018 -6.00867
   0.98761  0.00012 -5.96222
   0.99551 -0.00002 -5.92292
   1.00001 -0.00020 -5.92964
