pane                                            
 Alfa = -15.50000 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00020  0.27107
   0.99795  0.00039  0.30388
   0.99200  0.00109  0.31106
   0.98231  0.00234  0.31607
   0.96892  0.00426  0.32375
   0.95201  0.00701  0.32717
   0.93169  0.01071  0.33164
   0.90822  0.01554  0.33054
   0.88218  0.02162  0.32187
   0.85390  0.02911  0.30183
   0.82415  0.03800  0.25784
   0.79373  0.04786  0.19255
   0.76334  0.05806  0.05920
   0.73355  0.06753 -0.04857
   0.70381  0.07512 -0.10167
   0.67272  0.08089 -0.06950
   0.64030  0.08539 -0.02631
   0.60675  0.08895  0.01370
   0.57224  0.09162  0.05826
   0.53709  0.09345  0.10512
   0.50158  0.09450  0.15255
   0.46586  0.09477  0.20519
   0.43009  0.09438  0.25555
   0.39450  0.09331  0.30936
   0.35943  0.09160  0.36442
   0.32495  0.08925  0.42449
   0.29134  0.08634  0.48488
   0.25879  0.08290  0.54788
   0.22749  0.07895  0.61477
   0.19759  0.07457  0.68304
   0.16929  0.06983  0.75256
   0.14267  0.06481  0.82121
   0.11792  0.05962  0.88627
   0.09513  0.05419  0.94563
   0.07444  0.04852  0.98920
   0.05604  0.04262  0.99636
   0.04004  0.03657  0.92534
   0.02652  0.03046  0.68027
   0.01561  0.02424  0.00566
   0.00752  0.01776 -1.78391
   0.00240  0.01068 -5.38238
   0.00021  0.00328 -9.70875
   0.00000  0.00000-13.71177
   0.00022 -0.00211-16.85349
   0.00228 -0.00692-22.29994
   0.00742 -0.01079-17.77772
   0.01594 -0.01445-14.97886
   0.02787 -0.01803-13.62900
   0.04298 -0.02148-12.72470
   0.06095 -0.02482-12.10893
   0.08165 -0.02803-11.67230
   0.10491 -0.03108-11.34526
   0.13056 -0.03393-11.08297
   0.15846 -0.03656-10.86681
   0.18839 -0.03896-10.69023
   0.22017 -0.04111-10.54218
   0.25356 -0.04297-10.41296
   0.28831 -0.04453-10.30137
   0.32415 -0.04578-10.20456
   0.36089 -0.04668-10.12165
   0.39836 -0.04717-10.04139
   0.43634 -0.04722 -9.96649
   0.47450 -0.04682 -9.89362
   0.51266 -0.04601 -9.83040
   0.55059 -0.04475 -9.78010
   0.58796 -0.04292 -9.72435
   0.62451 -0.04047 -9.67961
   0.65994 -0.03722 -9.62113
   0.69413 -0.03288 -9.58042
   0.72715 -0.02620 -9.30960
   0.76214 -0.01803 -8.95750
   0.79751 -0.01174 -8.83296
   0.83156 -0.00702 -8.74605
   0.86360 -0.00364 -8.68339
   0.89285 -0.00153 -8.65814
   0.91906 -0.00043 -8.62736
   0.94172  0.00004 -8.61145
   0.96070  0.00018 -8.60836
   0.97600  0.00018 -8.58963
   0.98761  0.00012 -8.54617
   0.99551 -0.00002 -8.51512
   1.00001 -0.00020 -8.52182
