foil
     0.999994    0.018145
     0.993366    0.018875
     0.981629    0.020169
     0.967791    0.021694
     0.952309    0.023400
     0.935815    0.025218
     0.918830    0.027090
     0.901701    0.028977
     0.884572    0.030878
     0.867387    0.032837
     0.850175    0.034818
     0.832945    0.036798
     0.815704    0.038785
     0.798511    0.040754
     0.781332    0.042700
     0.764200    0.044629
     0.747167    0.046519
     0.730099    0.048386
     0.713021    0.050227
     0.695996    0.052034
     0.679031    0.053794
     0.662064    0.055532
     0.645098    0.057223
     0.628137    0.058879
     0.611271    0.060487
     0.594444    0.062046
     0.577556    0.063569
     0.560664    0.065043
     0.543830    0.066459
     0.527137    0.067822
     0.510527    0.069116
     0.493851    0.070358
     0.477164    0.071543
     0.460504    0.072660
     0.443923    0.073709
     0.427502    0.074675
     0.411233    0.075560
     0.394995    0.076364
     0.378712    0.077094
     0.362398    0.077731
     0.346089    0.078277
     0.329851    0.078724
     0.313724    0.079060
     0.297739    0.079285
     0.281963    0.079389
     0.266467    0.079370
     0.251221    0.079221
     0.236115    0.078942
     0.221202    0.078521
     0.206666    0.077956
     0.192604    0.077235
     0.178787    0.076335
     0.165402    0.075243
     0.152578    0.073952
     0.140325    0.072450
     0.128696    0.070742
     0.117823    0.068869
     0.107553    0.066810
     0.097811    0.064525
     0.088624    0.062071
     0.080086    0.059517
     0.072078    0.056854
     0.064458    0.054063
     0.057330    0.051157
     0.050654    0.048123
     0.044349    0.045004
     0.038447    0.041811
     0.033031    0.038608
     0.028120    0.035434
     0.023679    0.032301
     0.019724    0.029244
     0.016253    0.026295
     0.013215    0.023485
     0.010595    0.020783
     0.008331    0.018203
     0.006386    0.015734
     0.004734    0.013363
     0.003353    0.011079
     0.002215    0.008863
     0.001308    0.006727
     0.000640    0.004692
     0.000209    0.002747
     0.000012    0.000855
     0.000055   -0.001025
     0.000344   -0.002917
     0.000897   -0.004822
     0.001749   -0.006719
     0.002935   -0.008554
     0.004445   -0.010296
     0.006257   -0.011943
     0.008384   -0.013485
     0.010826   -0.014932
     0.013598   -0.016309
     0.016722   -0.017646
     0.020268   -0.018913
     0.024280   -0.020157
     0.028829   -0.021378
     0.033997   -0.022592
     0.039969   -0.023822
     0.046968   -0.025097
     0.055243   -0.026443
     0.065004   -0.027872
     0.076368   -0.029400
     0.089339   -0.031020
     0.103746   -0.032723
     0.119184   -0.034475
     0.135229   -0.036233
     0.151498   -0.037946
     0.167728   -0.039579
     0.183805   -0.041090
     0.199726   -0.042463
     0.215495   -0.043692
     0.231111   -0.044769
     0.246666   -0.045698
     0.262347   -0.046499
     0.278233   -0.047182
     0.294270   -0.047750
     0.310424   -0.048202
     0.326675   -0.048547
     0.343005   -0.048789
     0.359402   -0.048929
     0.375861   -0.048980
     0.392340   -0.048938
     0.408787   -0.048814
     0.425159   -0.048613
     0.441572   -0.048334
     0.458154   -0.047985
     0.474886   -0.047561
     0.491686   -0.047073
     0.508500   -0.046519
     0.525256   -0.045913
     0.542065   -0.045242
     0.558980   -0.044521
     0.575938   -0.043743
     0.592886   -0.042917
     0.609846   -0.042043
     0.626857   -0.041124
     0.643902   -0.040157
     0.660925   -0.039154
     0.677957   -0.038110
     0.695062   -0.037022
     0.712204   -0.035898
     0.729320   -0.034743
     0.746439   -0.033554
     0.763624   -0.032325
     0.780804   -0.031075
     0.797958   -0.029795
     0.815167   -0.028488
     0.832420   -0.027159
     0.849694   -0.025813
     0.866953   -0.024458
     0.884260   -0.023105
     0.901543   -0.021765
     0.918765   -0.020428
     0.935776   -0.019107
     0.952269   -0.017826
     0.967749   -0.016625
     0.981593   -0.015550
     0.993349   -0.014637
     0.999994   -0.014121
